SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
73.22124924,4.12653635,84.02627071,34.0067173,24.77537105,83.59273132,12.09283268,Slow,97.59021213,Li-ion,385.9204591,Model B,2
16.12720914,3.712294919,79.4958022,38.45937984,19.29465518,101.0318933,11.17375504,Normal,97.76523158,LiFePO4,415.6006782,Model A,2
90.69164091,3.587826425,74.31270609,28.29796386,24.12276892,64.53564393,11.22163987,Fast,97.74782125,Li-ion,210.4339253,Model C,1
82.6844911,3.562025016,67.9618819,33.31035264,28.80277046,73.37896975,12.0917606,Fast,97.58676923,LiFePO4,119.3162132,Model A,1
26.87435445,3.612951709,41.10848196,23.79815808,18.02306808,97.19206236,10.8075298,Slow,97.90135884,Li-ion,759.7203531,Model A,2
58.66559954,3.804590407,78.7940075,27.98105904,25.9383433,50.98732703,8.385328003,Fast,98.33153667,LiFePO4,875.2463684,Model A,1
60.22172717,3.922015175,25.35432839,33.40552061,18.65894696,73.06475147,10.65056773,Fast,97.88812173,LiFePO4,522.435588,Model A,1
95.8206725,3.774807528,36.78989515,25.39923543,22.14563728,78.69168199,12.81231979,Slow,97.52664732,LiFePO4,760.1704237,Model B,1
92.21871324,4.091397321,90.25637865,39.02294744,21.89070119,105.2124541,15.37126489,Fast,96.96347225,Li-ion,550.9949646,Model B,2
45.02934127,3.705038072,64.05972738,27.20808482,27.96416858,108.8805878,12.60467027,Fast,97.37165554,LiFePO4,417.8105406,Model C,2
83.29411627,3.884285481,15.9370771,36.55787061,34.28804526,52.62171247,10.08702682,Slow,97.92891092,Li-ion,641.3103982,Model A,1
26.10011563,4.016004595,35.15186114,27.86489471,18.16403323,65.36791984,7.895553267,Normal,98.3949621,Li-ion,685.5052579,Model B,1
55.12798571,3.773910318,96.66673537,38.73906693,22.01558271,80.64534048,11.39002257,Fast,97.73382885,LiFePO4,510.5187936,Model C,1
34.04088393,3.881510271,68.04091533,29.55226365,28.21923098,64.8126247,8.369963994,Normal,98.29903545,Li-ion,901.6475417,Model C,1
27.62658559,3.647475865,76.80576574,23.31640261,33.06681919,35.18321923,5.015852014,Fast,98.9467816,LiFePO4,877.4796662,Model B,0
44.25607725,3.670542084,96.93750453,23.28613716,30.53229392,68.61901543,8.839600766,Fast,98.21367577,LiFePO4,404.8895559,Model B,1
81.43733458,3.900638716,27.93853098,28.30837242,25.9880561,23.07525053,7.578252448,Fast,98.50739432,LiFePO4,650.3096596,Model A,0
49.6500724,3.580942295,54.03997388,34.29862141,20.2956584,53.60628097,8.639327734,Fast,98.26710992,LiFePO4,418.2921982,Model C,1
35.81620761,3.692166373,56.52758658,33.69518137,34.14615943,48.4214738,8.001300067,Fast,98.47012014,LiFePO4,460.7854569,Model A,1
57.12159745,3.632688104,11.53304244,21.39065659,20.60922491,34.28172859,6.716888832,Slow,98.62551505,LiFePO4,183.4222567,Model B,0
85.65582995,3.571669061,44.44058837,21.8749452,26.66518592,65.5381585,10.99807793,Slow,97.79484677,Li-ion,409.6877824,Model C,1
12.01403258,4.024832526,77.83795398,20.46328871,20.51526843,60.94019601,6.570997656,Fast,98.61030088,LiFePO4,310.162528,Model C,1
68.87105225,3.849370764,91.82117285,23.30554186,18.99257155,80.91150569,11.42056384,Slow,97.73857457,LiFePO4,166.5332323,Model C,2
15.5106867,3.56726208,28.0351925,31.47681065,25.86317299,62.04462064,7.535051399,Slow,98.54018813,LiFePO4,908.1168922,Model A,1
33.83078913,4.121532002,10.24438598,25.29527867,25.6090438,111.053784,12.44400039,Fast,97.51088134,Li-ion,519.2489638,Model B,2
81.8979661,3.600445034,17.08278642,37.91996383,17.15695822,67.89406918,11.5724184,Slow,97.67304596,LiFePO4,292.3858852,Model C,1
55.48912157,3.915749746,47.19641834,26.82042503,24.54651485,117.7304155,13.91123901,Slow,97.18213397,LiFePO4,840.3037797,Model B,2
97.93347149,3.747684548,35.77179975,25.04027053,32.35930313,84.35124399,13.34628226,Slow,97.31594799,Li-ion,140.6617116,Model B,2
13.80054881,3.876193215,36.37516958,25.0594327,33.56408399,78.04529345,8.265621373,Slow,98.37302342,LiFePO4,185.040372,Model C,1
9.524350837,3.979236288,50.10071605,29.65721574,28.42361481,57.4762558,6.706747356,Slow,98.661064,LiFePO4,893.5184178,Model C,1
81.25319305,3.852270698,15.14958436,35.73155441,22.81195258,56.05556775,10.50318111,Normal,97.95728195,LiFePO4,164.0044019,Model A,1
24.53174542,4.093216529,35.59112261,28.73294886,29.22052589,98.47740253,10.87335765,Fast,97.80506508,Li-ion,490.4609746,Model C,2
13.3973056,3.770200506,36.56680087,29.32266441,28.79209491,94.04159883,9.844648849,Slow,97.98016775,Li-ion,198.0282278,Model B,2
33.1300747,4.076959824,26.87365468,24.84776344,15.18098087,38.98221526,6.225205358,Normal,98.72607688,LiFePO4,178.3501333,Model C,1
45.5566923,3.586508574,12.23981958,32.9471982,28.22493466,121.2461666,13.81213865,Fast,97.26924891,Li-ion,576.6246026,Model C,2
63.70212983,3.706420526,95.91426309,39.55054425,18.35763394,103.471448,13.65291142,Fast,97.2454451,Li-ion,591.3133217,Model C,2
96.5838999,4.073169661,74.12770758,20.34221677,32.15472195,117.0961198,15.4381731,Fast,96.91356213,LiFePO4,596.2815203,Model A,2
44.81917264,4.159565887,72.49142779,37.4825765,29.9512078,84.90754913,11.03043059,Slow,97.80741128,LiFePO4,178.2773643,Model A,2
92.96226775,3.895165242,99.17552164,25.05555228,22.30688303,50.60862597,9.922199363,Slow,97.96591785,LiFePO4,665.7522172,Model B,1
22.0635225,3.914461684,21.46775537,36.43428293,27.7708968,105.4598138,11.41512567,Fast,97.68403358,LiFePO4,421.7705401,Model C,2
81.59524879,3.597040466,91.09739357,30.18737629,28.49134163,26.74608348,7.834238617,Normal,98.45616764,LiFePO4,201.833168,Model B,0
50.54857942,3.846171628,54.51825258,28.7872447,27.014411,114.3560642,13.25549571,Fast,97.31139059,Li-ion,552.8162299,Model A,2
67.22822861,3.744970109,70.3688276,25.42558437,30.99192886,22.02743306,6.582311509,Slow,98.7498916,LiFePO4,786.4700487,Model A,0
79.06084284,3.627655301,92.5426769,30.71510088,27.90331408,25.2265176,7.733961403,Normal,98.5063968,LiFePO4,194.5289935,Model B,0
55.85261074,3.529772396,74.20790383,27.03299416,26.96304471,72.33409291,10.17312152,Fast,97.88075083,LiFePO4,919.760418,Model A,1
56.72225309,3.818442253,96.89613295,33.03124279,19.72715372,87.83247316,11.72893841,Normal,97.648851,Li-ion,713.5215671,Model C,2
47.52172972,4.001858908,23.9492643,36.373432,20.53640342,74.91144207,10.55698302,Slow,97.89169431,LiFePO4,788.4942734,Model B,1
61.71163192,3.986581721,32.64566101,34.6387071,21.42297459,110.4120667,14.29099263,Slow,97.1979212,LiFePO4,268.730882,Model A,2
13.2682134,4.018658227,31.32884312,27.14854561,17.9692285,32.55741006,5.022377289,Fast,99.04874051,LiFePO4,477.1108638,Model A,0
29.89876739,3.857767237,79.99111147,28.85490605,32.38815601,51.63829305,7.393982714,Normal,98.51496337,Li-ion,491.6687581,Model C,1
71.74047363,3.974720269,36.38210522,39.25307793,27.82264798,111.2175723,14.66079905,Fast,97.06185471,Li-ion,799.6915939,Model C,2
69.49872249,3.664462174,64.73494138,26.92336966,20.79025825,101.7197148,13.47187278,Slow,97.29627375,LiFePO4,577.0012312,Model A,2
28.74924981,3.620803177,39.81860138,23.63278032,18.4625662,97.14328237,10.70145387,Slow,97.83208511,Li-ion,777.6328744,Model A,2
28.74810309,3.903857614,86.35325947,22.73390671,19.33647923,107.4293017,11.56981293,Slow,97.71912908,Li-ion,634.6382879,Model B,2
49.52764636,3.582844549,34.64055438,32.92506467,19.54313007,93.28745114,11.74884982,Slow,97.61491314,Li-ion,695.9017355,Model B,2
21.04818703,4.075562984,12.07068291,39.28271523,22.83955499,96.11706206,11.27876789,Slow,97.75671095,LiFePO4,558.7018936,Model A,2
27.55992961,3.551484562,45.57059409,37.33310923,30.9459122,47.9447067,7.208379147,Slow,98.58728886,LiFePO4,314.0546944,Model A,1
31.460245,3.899022055,67.82282227,29.53689206,27.69740939,62.76287229,8.531562995,Normal,98.34403435,Li-ion,914.3891457,Model C,1
18.44171274,3.746211722,47.54956583,28.96086429,15.48391528,23.19840469,4.354450944,Fast,99.0795858,LiFePO4,960.4970143,Model C,0
80.55499023,3.609910082,90.96602823,30.60528893,28.72812337,25.80457807,7.865543246,Normal,98.49657422,LiFePO4,202.4665087,Model B,0
70.4454386,3.829267638,46.13104366,33.11518326,23.08788922,102.4702196,13.35078274,Normal,97.3252876,LiFePO4,945.149358,Model A,2
90.46555362,3.638390372,15.21517304,29.75044032,18.46766002,84.77457638,12.75312749,Slow,97.42456438,LiFePO4,273.1099599,Model B,2
55.10175083,3.90412123,78.33143379,25.10722758,34.70381687,49.75055315,8.15858119,Normal,98.38962271,Li-ion,568.0155828,Model A,1
61.74917143,3.928911129,37.89949354,24.62481592,26.27602727,38.97660216,7.030890493,Fast,98.47634857,Li-ion,558.1279979,Model A,0
26.33684539,3.996378576,45.33089008,19.89046138,15.91640548,116.094547,11.69209246,Normal,97.5993475,Li-ion,1014.141688,Model A,2
53.01145853,3.912463528,79.60209271,32.81008846,28.13428594,68.19127019,9.728541507,Normal,97.97796418,Li-ion,628.1868088,Model B,1
75.68007814,3.511472717,77.70482753,26.25018869,26.77272208,43.47481336,8.463149583,Normal,98.27091538,Li-ion,333.0572553,Model B,1
46.75592368,3.582796739,16.45634144,32.7010678,28.33021091,120.0715741,14.01881114,Fast,97.23990071,Li-ion,576.2133317,Model C,2
12.55372754,3.797192617,87.88076012,28.35849209,27.95866105,57.29461297,6.736093576,Slow,98.66834299,Li-ion,632.3454917,Model C,1
43.031199,3.736282734,13.2805267,22.66350837,23.33262688,62.31898486,8.157260419,Fast,98.34706463,LiFePO4,985.7044764,Model A,1
33.97615846,4.085617389,40.82385911,29.06096668,30.6041479,110.5278113,12.22268133,Normal,97.60055336,LiFePO4,605.8967072,Model C,2
73.93618342,3.956550514,95.66984365,39.32009902,22.00167422,26.17877836,7.774238126,Normal,98.46758376,LiFePO4,858.2237567,Model C,0
12.06952763,3.697559608,37.56460282,28.6120271,16.48824706,106.0053315,10.81474578,Slow,97.85185431,LiFePO4,136.1811883,Model C,2
95.14950255,3.645971465,53.70669841,33.91022008,35.37434365,26.94792024,8.661394223,Fast,98.27956818,Li-ion,887.8242487,Model C,0
78.12051642,4.055721345,28.47562045,22.48074141,22.74262382,117.7287836,14.58549507,Slow,97.03393763,Li-ion,149.5878674,Model A,2
26.2142998,4.078390394,77.85570269,39.0072461,22.9211946,46.55463516,7.136879788,Normal,98.54482201,Li-ion,505.0590849,Model A,1
80.73431054,3.593155107,32.27075244,38.61259976,34.93892232,53.54578159,10.57865087,Fast,97.93029231,LiFePO4,316.6765494,Model A,1
27.31146002,3.549496244,42.93083544,37.6694291,31.24974786,45.00749919,7.133916326,Slow,98.56878859,LiFePO4,340.9460104,Model A,1
74.22837693,4.052485642,82.37189056,20.98954677,29.46193649,101.2477314,13.45227855,Slow,97.36175051,LiFePO4,901.3258553,Model C,2
71.04232667,3.838917482,49.62934782,33.3507005,22.51985589,96.33897647,13.50255208,Normal,97.27945909,LiFePO4,936.8007676,Model A,2
30.30366982,3.987342212,69.6654534,35.93120455,28.87775615,47.75762213,7.417313986,Slow,98.51203105,LiFePO4,946.7721036,Model C,1
56.28922036,3.822923388,96.0110887,36.77943908,27.48834402,70.12461256,10.44809686,Normal,97.95581333,LiFePO4,711.5770428,Model A,1
34.92587345,3.537470646,32.28017572,34.80697415,22.11048672,61.92084127,8.363472821,Slow,98.26151228,Li-ion,694.9977121,Model C,1
43.25474805,4.165104031,33.39446732,20.2953437,30.92735222,54.95173435,7.908316418,Slow,98.47538431,Li-ion,835.0173504,Model C,1
27.86329657,4.108218748,77.21941502,38.87438206,22.68219907,47.25912443,7.227126266,Normal,98.61778397,Li-ion,519.0316242,Model A,1
25.91492947,3.779649177,18.27477988,32.58831053,20.69197346,37.89087814,5.959971761,Slow,98.85558652,LiFePO4,556.6708936,Model C,0
39.99325461,3.969902466,41.90363372,22.98791933,29.91752798,68.07204784,8.937791258,Normal,98.28784067,LiFePO4,648.2003764,Model A,1
95.1678063,3.927230395,85.75838035,36.51548771,26.50132252,47.07026363,10.28647642,Normal,97.91719626,LiFePO4,604.2323028,Model B,1
33.40509887,3.966968458,32.85725491,36.77463382,32.4623847,40.97098048,7.125042981,Normal,98.50325159,LiFePO4,853.7158863,Model B,1
56.73430148,4.172436726,43.60912883,36.10991789,33.57314794,46.60577253,8.602942919,Normal,98.30996808,Li-ion,509.9636812,Model C,1
64.33532683,4.171506842,52.09273498,23.95912339,15.07712141,82.99457003,11.26818977,Fast,97.72119382,Li-ion,780.3327382,Model C,2
16.60473683,3.71416855,67.90525574,28.38679581,35.42884921,35.67928884,5.535866606,Normal,98.94009255,Li-ion,746.3766067,Model C,0
68.10284244,4.200096865,58.69202033,29.68190742,21.85211468,53.70897495,9.344833667,Normal,98.1193552,Li-ion,318.3056626,Model A,1
10.30405549,4.211584779,16.9919848,24.88693522,34.93552906,75.34151322,8.287174244,Fast,98.30839779,Li-ion,673.7690496,Model B,1
41.68349775,4.165964895,14.10177901,26.35422379,31.8267685,92.4894784,11.07315786,Normal,97.81115355,Li-ion,454.8608818,Model B,2
40.63602413,3.750861792,17.64975052,21.88164086,23.62573584,62.66208738,8.249840798,Fast,98.29722148,LiFePO4,985.4683206,Model A,1
25.01696487,3.914105937,56.33288561,25.71232949,28.21373968,30.7485721,5.224993668,Fast,99.02933763,Li-ion,706.7188388,Model C,0
32.86017042,4.169955013,85.4433585,22.66373837,20.03859829,70.30776322,8.475706113,Slow,98.27548922,Li-ion,726.3790374,Model A,1
25.94986785,4.058383518,35.1144891,31.12079221,18.2570568,106.8883425,11.63633512,Fast,97.65645434,Li-ion,900.5085751,Model C,2
23.49518504,3.915032225,61.149409,28.3167685,20.59090442,74.31624343,8.881095726,Fast,98.23032295,LiFePO4,529.9003848,Model B,1
49.7886498,4.047466967,38.80494179,34.4841321,20.03454879,64.99172857,9.667424849,Slow,98.07016916,Li-ion,953.2745585,Model C,1
86.84095933,3.728865894,44.41465862,23.24428106,31.2384369,90.07197829,13.04970311,Slow,97.38053003,LiFePO4,996.6153823,Model A,2
99.1191334,4.20751621,65.57033146,23.41838472,28.66798609,47.73631283,9.939220043,Fast,97.97914995,LiFePO4,587.2613325,Model C,1
21.75750463,3.877842562,87.9033633,23.56722183,32.00337776,97.88327737,10.41143121,Slow,97.93459944,Li-ion,373.3478086,Model C,2
43.55183658,4.018447196,21.5580929,29.70063776,15.77706326,29.10780365,5.788708577,Slow,98.82019635,LiFePO4,540.563566,Model C,0
69.16832035,4.074356739,44.20638253,24.86437952,20.6163087,40.23539705,8.26733298,Slow,98.40232378,Li-ion,183.1770849,Model C,1
72.36160396,3.64271488,74.82074127,26.0722686,34.66658371,111.6618342,14.41083527,Slow,97.10025373,LiFePO4,124.3389805,Model B,2
76.70085323,4.163654865,50.76214629,38.90235905,15.11521028,93.05826447,13.5428579,Normal,97.30363792,Li-ion,157.3205485,Model A,2
99.02090011,4.033959192,98.42843299,35.92385919,34.91630451,50.38458629,11.15044898,Fast,97.8464179,LiFePO4,694.7181669,Model C,1
94.31427054,3.933935843,57.63679715,23.44880625,34.06131842,75.62160006,12.29397591,Fast,97.53072897,Li-ion,260.2768404,Model A,1
59.71379623,3.53435713,58.94926783,30.98911662,29.68377883,95.54939247,12.41105899,Fast,97.42452384,LiFePO4,826.193078,Model C,2
60.28475954,3.695367308,12.44537482,26.39295072,20.83102804,98.67198546,12.61252993,Slow,97.49095668,LiFePO4,164.0479912,Model B,2
62.34759414,3.591722962,45.36498304,20.95880231,28.15312371,68.96623911,10.18165563,Fast,97.99520869,Li-ion,943.8151982,Model C,1
83.53994665,4.00193447,74.64734131,27.65989938,22.06906513,108.900617,14.61086453,Normal,97.06661642,Li-ion,543.6492508,Model A,2
97.85045457,3.946595107,19.61751602,28.87679935,19.84350184,88.05393845,13.66347292,Slow,97.29029761,LiFePO4,424.9298072,Model A,2
50.01654057,3.928351168,36.8443898,34.22918683,30.31795489,74.4600128,10.57618269,Fast,97.92919677,LiFePO4,305.5391351,Model C,1
66.71632499,4.096956251,33.54595687,23.13120245,18.41572779,99.57631863,12.86714859,Slow,97.41858291,Li-ion,831.3365532,Model C,2
51.45445042,3.535675907,98.11960394,27.34494475,32.79230645,117.6367642,13.60816565,Slow,97.25010529,LiFePO4,117.4895943,Model C,2
25.48590757,3.967552552,80.0102204,36.90957544,20.82255162,29.48706602,5.688873022,Slow,98.90229458,Li-ion,260.7038509,Model C,0
98.92177208,3.906532471,18.54572555,31.91084228,34.2891606,43.48689248,10.14704851,Normal,97.96598306,Li-ion,586.3661558,Model A,1
73.99354883,3.757819308,65.08547566,24.24659076,21.27151672,24.00406914,6.546143814,Slow,98.67827957,LiFePO4,669.2568911,Model A,0
42.75402172,4.171147793,33.25050894,20.35276473,31.20082888,58.77876457,7.889225528,Slow,98.43198496,Li-ion,877.2732052,Model C,1
15.24644892,3.723346344,81.60832091,38.57951222,19.04047048,102.0087899,11.04537011,Normal,97.78176457,LiFePO4,378.9451941,Model A,2
33.9861406,4.11196509,86.08023453,28.90623212,30.63165576,31.64709169,6.249743094,Normal,98.84107308,LiFePO4,980.5910189,Model A,0
75.73274824,4.125547006,41.4688173,21.08977465,32.35365507,95.19076097,12.75905203,Fast,97.4133547,Li-ion,716.3899794,Model A,2
84.14267954,3.80597217,98.92491078,23.91974416,34.23543259,72.16562677,11.56359704,Fast,97.68646565,LiFePO4,494.1880061,Model A,1
23.49429574,3.870011136,79.45595359,20.7341555,16.91035249,64.819659,7.789647573,Fast,98.45590243,Li-ion,729.0798952,Model B,1
55.33268723,3.844427061,90.91704205,26.33407553,30.73120323,63.76798113,9.410521626,Normal,98.08208922,Li-ion,1000.445006,Model B,1
71.6876,3.546957711,29.60492233,21.45372579,27.9503373,91.76228912,12.32260497,Normal,97.53171881,LiFePO4,220.7950329,Model A,2
56.63609621,3.519198931,75.49402341,26.91796674,26.4502437,71.25225854,10.40219108,Fast,97.9424323,LiFePO4,887.3642468,Model A,1
69.59426496,3.645300898,72.47403878,36.51427109,15.96097945,38.13017722,8.480716838,Normal,98.35845146,Li-ion,737.1628875,Model A,0
82.14764423,3.578914556,41.71816277,21.44621906,26.4851389,64.73894108,10.95142578,Slow,97.82509121,Li-ion,408.0309641,Model C,1
37.18062224,4.076320522,18.39191181,38.83877628,21.44383708,102.7828294,12.43629782,Fast,97.55091249,Li-ion,263.3193364,Model C,2
82.61786121,4.151070324,97.97238396,30.56201483,34.08557147,65.60982207,11.14367157,Slow,97.78635097,LiFePO4,954.3176576,Model A,1
28.44482733,4.112673795,75.91230613,39.06970853,22.62250005,45.04235551,7.144434485,Normal,98.57207967,Li-ion,490.4459257,Model A,1
82.38907564,4.206221662,31.77084731,21.8374923,31.84528037,28.75711463,7.62173727,Fast,98.49730343,Li-ion,350.9980525,Model B,0
12.9455082,3.840673889,28.71871566,39.35484894,30.49474081,83.99948879,9.677632969,Slow,98.07397994,Li-ion,672.396977,Model C,2
68.83439914,4.182230977,18.02723711,32.17666536,29.34819657,22.95298099,6.953619704,Normal,98.61524408,LiFePO4,931.5912947,Model C,0
76.46957253,4.048750607,50.07787274,37.25931077,21.49581476,56.80671857,10.20743584,Fast,97.90410004,LiFePO4,720.5652849,Model A,1
96.03057815,3.647921084,70.47994606,37.57854599,23.94633436,101.2380954,15.18107269,Fast,96.99036979,Li-ion,603.2163219,Model B,2
20.78773265,4.017603353,23.52417749,39.70057881,31.10072431,116.609892,12.57887178,Slow,97.4571405,Li-ion,692.5060643,Model C,2
26.50017054,3.722184887,77.5410771,23.48426744,17.35430792,101.8282262,10.56622956,Slow,97.78884088,LiFePO4,316.8865684,Model A,2
95.46562925,3.77985649,62.49281252,20.70733672,30.4976046,80.8309627,12.58490122,Normal,97.5392569,Li-ion,540.2274591,Model A,2
97.38983136,3.985974367,97.61720357,21.63291164,34.80949057,50.22782489,10.25830171,Fast,97.97953011,LiFePO4,521.0030754,Model B,1
42.98307975,4.16163416,16.63510261,32.26011544,21.59579123,74.3180506,10.01031247,Slow,98.01703677,LiFePO4,375.1649021,Model B,1
53.42620852,3.635452565,17.07206477,19.47842095,21.78647022,63.2419312,9.01093561,Fast,98.22150615,LiFePO4,753.3304825,Model A,1
46.68007353,3.775754863,86.26549701,34.4715598,33.9502972,59.20970518,8.977153989,Fast,98.25575251,Li-ion,133.4907845,Model A,1
45.51677807,4.096387338,43.06579122,37.03907137,34.08887706,118.0768662,13.93237239,Normal,97.25888022,LiFePO4,889.0360921,Model A,2
53.24668549,3.772221105,8.346089475,35.83766455,22.39410591,87.37726973,12.02365988,Slow,97.59599202,Li-ion,459.4570323,Model A,2
